loan_amount,rate_of_interest,property_value,income,Credit_Score,dtir1,term,anomaly_score,is_anomaly
526500,3.5,908000.0,13620.0,857,31.0,180.0,-0.019897247041423594,True
356500,2.75,608000.0,8160.0,898,31.0,180.0,-0.03641634337866373,True
286500,5.74,998000.0,40440.0,743,14.0,360.0,-0.0931072280640366,True
706500,5.375,1128000.0,13440.0,577,32.0,360.0,-0.00966246519910785,True
966500,3.99,3408000.0,14700.0,513,49.0,360.0,-0.0896505895863472,True
476500,5.25,498000.0,19500.0,894,49.0,360.0,-0.006077815625515459,True
536500,3.625,928000.0,23640.0,799,8.0,360.0,-0.04222412813517107,True
986500,4.99,1228000.0,30960.0,577,33.0,360.0,-0.08848568574699,True
566500,4.375,828000.0,16260.0,709,37.0,180.0,-0.018963040729864766,True
906500,3.5,1328000.0,19080.0,894,31.0,360.0,-0.03940973133425263,True
176500,2.75,618000.0,2160.0,701,59.0,360.0,-0.0027952717804121674,True
476500,3.0,1228000.0,10320.0,893,37.0,180.0,-0.06309074592094888,True
456500,3.125,658000.0,7200.0,617,44.0,180.0,-0.0054931469055216064,True
246500,4.375,328000.0,21240.0,557,27.0,180.0,-0.02681194762096195,True
206500,4.5,358000.0,55740.0,871,12.0,360.0,-0.044908942147167674,True
76500,6.24,1088000.0,4620.0,508,36.0,360.0,-0.024503950028175514,True
466500,3.125,998000.0,7920.0,866,47.0,180.0,-0.0384552950541438,True
266500,3.125,368000.0,16500.0,660,31.0,180.0,-0.0056715808999636685,True
316500,3.625,818000.0,14940.0,813,6.0,240.0,-0.04783353968055326,True
486500,5.375,2238000.0,5700.0,530,49.0,360.0,-0.04768669796443992,True
326500,3.99,4508000.0,9600.0,519,44.0,360.0,-0.019360962989855124,True
606500,2.5,1018000.0,15000.0,807,45.0,360.0,-0.004090479895618726,True
426500,3.99,618000.0,13500.0,887,36.0,156.0,-0.02208087349558807,True
256500,3.125,428000.0,5760.0,889,19.0,180.0,-0.01843601339365275,True
266500,3.5,1618000.0,10020.0,802,29.0,180.0,-0.016542081116856178,True
266500,2.975,678000.0,20340.0,543,18.0,360.0,-0.016595989363418107,True
416500,3.99,1008000.0,18360.0,577,22.0,96.0,-0.06701266798513117,True
566500,4.25,828000.0,22260.0,856,9.0,360.0,-0.022917226020147452,True
536500,3.99,688000.0,15600.0,757,24.0,180.0,-0.007241159031072697,True
426500,3.125,808000.0,9000.0,547,32.0,180.0,-0.018840346382573814,True
1136500,3.99,2408000.0,28980.0,563,42.0,360.0,-0.11418482713367473,True
656500,3.75,1208000.0,9480.0,733,48.0,180.0,-0.012995228835294137,True
726500,3.75,2428000.0,14520.0,805,37.0,180.0,-0.07751181599071344,True
166500,3.375,378000.0,2040.0,665,58.0,240.0,-0.016443848097101088,True
176500,2.99,198000.0,1440.0,753,60.0,360.0,-0.0018180135934294794,True
246500,3.99,348000.0,14040.0,569,26.0,120.0,-0.03023715890584322,True
486500,3.625,1148000.0,36480.0,572,41.0,180.0,-0.0756353170136067,True
306500,3.0,888000.0,4500.0,641,14.0,180.0,-0.05204700229299075,True
1116500,5.19,1598000.0,22080.0,842,38.0,360.0,-0.08548557175709204,True
506500,3.0,2658000.0,10920.0,781,31.0,360.0,-0.02268710176171229,True
1426500,3.99,1908000.0,61320.0,695,23.0,360.0,-0.1215298206423151,True
726500,3.99,1188000.0,19020.0,531,5.0,360.0,-0.06612836201679806,True
526500,3.99,918000.0,21360.0,538,12.0,360.0,-0.003976897537161794,True
436500,3.625,758000.0,41580.0,691,28.0,180.0,-0.05260626733489959,True
306500,2.875,508000.0,10020.0,767,43.0,120.0,-0.05455762628613503,True
306500,3.375,718000.0,17160.0,618,36.0,180.0,-0.001409721957392862,True
306500,2.99,638000.0,11040.0,565,26.0,180.0,-0.02127782369356701,True
206500,3.125,608000.0,11580.0,526,6.0,180.0,-0.08286627652258893,True
1266500,3.375,2138000.0,15300.0,672,42.0,360.0,-0.06875718564027156,True
686500,3.875,1708000.0,22140.0,708,8.0,240.0,-0.10867276570159745,True
86500,4.375,288000.0,4260.0,798,25.0,120.0,-0.029856419823373503,True
446500,3.125,858000.0,7200.0,755,46.0,180.0,-0.006122003227356232,True
186500,2.99,268000.0,12540.0,772,22.0,96.0,-0.059696979083775914,True
256500,5.25,1658000.0,16500.0,691,36.0,360.0,-0.01093796067628039,True
476500,3.125,918000.0,8760.0,889,47.0,180.0,-0.03877178877436782,True
576500,3.625,1008000.0,20400.0,654,5.0,360.0,-0.021058238562332243,True
486500,3.99,918000.0,16980.0,568,5.0,360.0,-0.00810748025986796,True
266500,3.5,628000.0,9720.0,505,16.0,180.0,-0.017460987152461693,True
1256500,3.99,1758000.0,11460.0,879,58.0,360.0,-0.07289642060404655,True
86500,3.625,128000.0,1080.0,842,60.0,360.0,-0.0018827931293295963,True
216500,2.875,258000.0,5340.0,881,38.0,180.0,-0.0013150655784052168,True
726500,3.125,1828000.0,21000.0,536,30.0,360.0,-0.06737334362908542,True
2406500,3.99,3008000.0,27840.0,710,43.0,360.0,-0.11970664243652729,True
376500,3.375,1438000.0,28260.0,893,16.0,360.0,-0.07445126018516068,True
126500,4.125,168000.0,6420.0,705,13.0,180.0,-0.005419795317903708,True
396500,3.125,608000.0,14880.0,876,22.0,180.0,-0.036237807704175395,True
636500,3.5,1188000.0,12000.0,895,36.0,324.0,-0.0022825134291353244,True
706500,3.99,2488000.0,27600.0,872,60.0,360.0,-0.10609449699611895,True
456500,5.5,648000.0,29580.0,534,28.0,360.0,-0.03844922814658025,True
256500,2.875,428000.0,8640.0,841,11.0,180.0,-0.055332499261563584,True
976500,5.125,1308000.0,14100.0,839,47.0,360.0,-0.0473614371593194,True
76500,3.5,108000.0,2880.0,831,6.0,360.0,-0.0040371641390689605,True
486500,3.99,1128000.0,27000.0,779,15.0,324.0,-0.045956881165844066,True
356500,3.75,508000.0,17460.0,671,7.0,180.0,-0.032484297030606624,True
86500,3.625,128000.0,4080.0,726,11.0,120.0,-0.06148598330790622,True
676500,3.25,778000.0,11820.0,755,59.0,360.0,-0.0017886272105595014,True
686500,4.25,1628000.0,130140.0,534,16.0,360.0,-0.10567997968245801,True
706500,5.69,2108000.0,42180.0,552,38.0,360.0,-0.12586694479690874,True
266500,2.75,458000.0,6060.0,699,28.0,180.0,-0.0011101451568384935,True
256500,3.5,1008000.0,12360.0,562,22.0,180.0,-0.009998123023200911,True
166500,3.99,398000.0,37560.0,712,16.0,180.0,-0.05417149917661812,True
86500,4.375,128000.0,2040.0,880,49.0,216.0,-0.013968471299840912,True
726500,5.5,1488000.0,8280.0,507,37.0,360.0,-0.03213451294787251,True
1366500,3.25,2308000.0,22440.0,683,36.0,360.0,-0.10178740607893899,True
56500,5.49,878000.0,7380.0,737,61.0,360.0,-0.042106986263613866,True
526500,3.875,1128000.0,14400.0,679,23.0,240.0,-0.015294840361089745,True
376500,4.75,528000.0,17700.0,747,12.0,324.0,-0.010500679877971875,True
556500,3.875,878000.0,16560.0,557,38.0,180.0,-0.0103198233865045,True
386500,3.25,1208000.0,16200.0,656,30.0,180.0,-0.02675239669072693,True
536500,3.99,1298000.0,7800.0,580,53.0,180.0,-0.029764936314477852,True
296500,2.875,528000.0,15600.0,620,30.0,120.0,-0.07397570078664606,True
406500,2.99,998000.0,9840.0,621,29.0,180.0,-0.024140233609755146,True
236500,2.99,368000.0,8940.0,880,31.0,96.0,-0.049146089132261706,True
296500,3.125,908000.0,4500.0,555,49.0,180.0,-0.01352036226076514,True
696500,3.99,3008000.0,0.0,848,9.0,360.0,-0.10987152156023838,True
476500,2.99,798000.0,18000.0,775,18.0,180.0,-0.06510756392579098,True
526500,3.75,998000.0,21780.0,873,16.0,360.0,-0.001419683843982722,True
196500,2.875,568000.0,12300.0,525,12.0,180.0,-0.07653316219514406,True
246500,4.75,328000.0,13260.0,518,51.0,240.0,-0.030167240668115824,True
406500,3.99,1278000.0,13980.0,864,8.0,360.0,-0.02017240400974185,True
526500,3.625,728000.0,19680.0,740,22.0,180.0,-0.026216127014146107,True
1066500,3.75,1338000.0,26160.0,843,39.0,360.0,-0.038956832386692564,True
486500,5.75,588000.0,15960.0,501,25.0,360.0,-0.005038489912754129,True
56500,3.99,68000.0,4200.0,668,57.0,180.0,-0.007999333931601793,True
636500,3.125,2338000.0,22140.0,587,8.0,180.0,-0.16664857540481604,True
96500,3.99,338000.0,2520.0,775,10.0,96.0,-0.06386817732659733,True
946500,3.0,4448000.0,18780.0,523,29.0,360.0,-0.12263472679743614,True
206500,4.5,708000.0,21300.0,767,34.0,240.0,-0.008573038083015905,True
606500,3.375,1508000.0,27000.0,637,8.0,360.0,-0.0650438464816745,True
156500,4.99,448000.0,8640.0,726,23.0,180.0,-0.008825284773623432,True
1056500,3.99,1508000.0,9060.0,562,13.0,360.0,-0.05557580557635666,True
466500,3.375,1908000.0,14400.0,879,31.0,120.0,-0.10516140003144447,True
226500,3.125,368000.0,8580.0,718,5.0,180.0,-0.049614099987154825,True
936500,5.375,1468000.0,13260.0,560,48.0,360.0,-0.0560247256880978,True
416500,3.5,708000.0,13440.0,539,20.0,240.0,-0.00018104157420550937,True
856500,3.125,1188000.0,19620.0,840,37.0,180.0,-0.08800127082608367,True
1176500,4.375,1478000.0,22080.0,826,31.0,360.0,-0.04299499681584906,True
626500,3.99,838000.0,17160.0,576,32.0,180.0,-0.010406873433525754,True
586500,4.625,928000.0,26940.0,846,20.0,360.0,-0.0006924099391391048,True
556500,3.5,958000.0,12420.0,815,38.0,180.0,-0.006148585630641801,True
256500,6.24,2668000.0,11400.0,641,32.0,360.0,-0.06929624630933451,True
326500,3.875,908000.0,18780.0,584,6.0,360.0,-0.009554649257134562,True
356500,3.625,448000.0,39960.0,633,11.0,360.0,-0.02419976348994779,True
376500,2.75,878000.0,7200.0,735,33.0,180.0,-0.012336288536072382,True
386500,3.99,758000.0,30480.0,764,16.0,180.0,-0.05432965742494367,True
876500,5.5,1278000.0,24540.0,639,39.0,360.0,-0.059288005877193184,True
606500,3.75,1008000.0,5520.0,890,44.0,240.0,-0.0062028513584868605,True
96500,3.375,168000.0,2340.0,554,42.0,96.0,-0.0381110321969933,True
1456500,3.99,418000.0,16740.0,511,39.0,360.0,-0.011659621600548786,True
476500,3.125,998000.0,7380.0,522,44.0,180.0,-0.037476623005189835,True
306500,3.875,2508000.0,17340.0,836,24.0,360.0,-0.008464582567409229,True
136500,3.99,1558000.0,3180.0,578,43.0,180.0,-0.008531972400021792,True
406500,2.99,848000.0,7200.0,650,38.0,180.0,-0.011371848198438728,True
196500,3.125,258000.0,3480.0,503,47.0,144.0,-0.038356761357155156,True
726500,5.125,1228000.0,14100.0,567,49.0,360.0,-0.01354088240719098,True
416500,2.99,598000.0,20940.0,843,23.0,180.0,-0.06072677913040514,True
216500,6.24,1808000.0,24420.0,756,22.0,360.0,-0.08389032524681905,True
386500,3.375,658000.0,10860.0,856,8.0,360.0,-0.0002745415801757023,True
156500,3.75,878000.0,6300.0,742,34.0,120.0,-0.0015770460622970273,True
216500,4.375,288000.0,86400.0,540,8.0,360.0,-0.05262101556551457,True
236500,2.75,278000.0,8340.0,874,46.0,120.0,-0.07005766632130117,True
666500,4.5,1228000.0,24000.0,879,30.0,360.0,-0.010075959171423454,True
1156500,3.99,1808000.0,960.0,888,9.0,360.0,-0.12391932610415002,True
716500,4.5,3008000.0,7080.0,691,49.0,360.0,-0.019135664142327702,True
726500,4.125,1508000.0,2580.0,883,21.0,360.0,-0.0036031075643206956,True
66500,3.99,88000.0,16680.0,618,10.0,360.0,-0.006744146956857766,True
486500,3.25,808000.0,30480.0,868,9.0,180.0,-0.1292077365583797,True
436500,3.25,708000.0,30600.0,639,10.0,180.0,-0.11358435047242865,True
136500,3.99,808000.0,7860.0,660,29.0,120.0,-0.018076453114665547,True
476500,2.99,758000.0,10500.0,650,37.0,180.0,-0.026871870331060088,True
596500,3.5,898000.0,15300.0,734,22.0,240.0,-0.005276106320731944,True
406500,3.0,748000.0,7800.0,832,37.0,180.0,-0.014313105329574194,True
486500,3.125,608000.0,7860.0,841,44.0,180.0,-0.006778756547490605,True
726500,3.625,1518000.0,21000.0,869,15.0,360.0,-0.054592190939881546,True
596500,3.625,1808000.0,20640.0,789,15.0,360.0,-0.034754707617963065,True
1316500,4.375,1658000.0,18180.0,776,37.0,360.0,-0.04793457039134463,True
286500,3.875,468000.0,17460.0,697,5.0,180.0,-0.04005972950639447,True
316500,2.99,808000.0,17880.0,892,18.0,168.0,-0.08896886723156239,True
646500,3.75,868000.0,17280.0,685,6.0,360.0,-0.0034591744726510942,True
586500,4.25,858000.0,14100.0,750,36.0,180.0,-0.004255111631665476,True
506500,5.99,1378000.0,16440.0,672,30.0,360.0,-0.011376704898681478,True
916500,3.99,1308000.0,15420.0,893,35.0,324.0,-0.042790318051995624,True
3006500,3.99,3508000.0,43320.0,511,53.0,360.0,-0.18529547501310384,True
476500,3.99,858000.0,13860.0,656,20.0,180.0,-0.006702039937923954,True
136500,4.375,278000.0,4200.0,705,42.0,120.0,-0.008481885254937427,True
1196500,3.99,2708000.0,18960.0,578,36.0,360.0,-0.08079573927945216,True
356500,2.75,758000.0,10680.0,879,33.0,180.0,-0.04882089880034268,True
486500,3.125,638000.0,10200.0,856,44.0,180.0,-0.017269268798749127,True
236500,2.875,408000.0,5460.0,805,25.0,180.0,-0.0009440829421613062,True
436500,3.25,868000.0,14040.0,776,5.0,240.0,-0.06933398277718461,True
236500,5.375,948000.0,3780.0,869,36.0,324.0,-0.003001641152250434,True
1716500,3.99,2508000.0,24300.0,766,17.0,360.0,-0.12957713110782398,True
436500,2.875,1958000.0,9420.0,735,38.0,360.0,-0.003953759902757481,True
206500,3.875,238000.0,18900.0,534,26.0,180.0,-0.009183699933360101,True
446500,3.75,998000.0,26100.0,692,6.0,360.0,-0.042543723407954315,True
336500,3.99,608000.0,21120.0,872,8.0,240.0,-0.05438388257657234,True
186500,3.125,338000.0,10500.0,616,15.0,180.0,-0.02678692342299971,True
306500,3.25,658000.0,16920.0,850,16.0,180.0,-0.04052351258900766,True
356500,3.25,1808000.0,20040.0,842,21.0,360.0,-0.01718034160931181,True
356500,3.25,658000.0,7800.0,872,24.0,180.0,-0.005759639475615308,True
436500,3.125,458000.0,6360.0,886,43.0,180.0,-0.012385109196613175,True
856500,3.99,1648000.0,25800.0,576,41.0,360.0,-0.040842417382349394,True
656500,4.25,1438000.0,21960.0,521,51.0,360.0,-0.02399849326253134,True
156500,3.25,858000.0,7020.0,800,5.0,360.0,-0.031789248993346564,True
766500,3.0,1408000.0,12180.0,897,39.0,360.0,-0.035669062927299655,True
136500,3.99,228000.0,7500.0,813,7.0,180.0,-0.021158318621243732,True
176500,2.875,258000.0,2580.0,888,45.0,180.0,-0.021401363889094638,True
776500,3.99,1508000.0,9120.0,685,41.0,180.0,-0.024956519536388,True
206500,3.75,1508000.0,12300.0,508,9.0,360.0,-0.026332001222854062,True
196500,3.125,218000.0,13500.0,798,41.0,180.0,-0.0024323961895232893,True
396500,3.5,668000.0,15960.0,502,7.0,240.0,-0.06109033205985748,True
66500,6.24,1078000.0,8280.0,854,39.0,360.0,-0.005756075771605196,True
326500,2.875,438000.0,4320.0,685,60.0,180.0,-0.0388555046779947,True
106500,4.875,188000.0,3000.0,848,31.0,180.0,-0.01861090219040129,True
256500,6.24,1738000.0,13920.0,889,30.0,360.0,-0.055371029008953965,True
126500,3.875,178000.0,21180.0,798,33.0,180.0,-0.0073397526958079995,True
456500,3.25,478000.0,11880.0,528,33.0,180.0,-0.0066917911951316356,True
1106500,3.99,1908000.0,14460.0,631,38.0,360.0,-0.011662702163349081,True
126500,4.125,198000.0,6360.0,558,30.0,120.0,-0.010642061863712415,True
1076500,3.5,1668000.0,21000.0,692,36.0,360.0,-0.028958088672077942,True
316500,2.99,808000.0,10200.0,704,31.0,180.0,-0.0032401956338729,True
806500,3.99,2008000.0,1980.0,893,19.0,180.0,-0.10605374682619173,True
1496500,3.625,1998000.0,32280.0,755,31.0,360.0,-0.1030166762867254,True
206500,4.375,408000.0,21600.0,584,5.0,360.0,-0.002842468697402234,True
746500,5.75,938000.0,18720.0,823,43.0,360.0,-0.017009894146012505,True
386500,4.375,1178000.0,16740.0,642,37.0,180.0,-0.022345902156127417,True
466500,4.125,778000.0,11700.0,841,48.0,180.0,-0.013723607106566393,True
696500,3.99,3558000.0,12480.0,848,30.0,360.0,-0.022573115128910692,True
186500,4.0,2308000.0,11040.0,597,12.0,360.0,-0.027716167888112486,True
1316500,4.99,1758000.0,34680.0,749,35.0,360.0,-0.11946373857116355,True
396500,3.5,708000.0,10140.0,864,5.0,360.0,-0.009393915745015358,True
556500,2.725,1078000.0,16320.0,654,27.0,180.0,-0.07296392807324692,True
696500,3.875,4088000.0,16200.0,654,47.0,240.0,-0.08397013829245292,True
186500,5.25,238000.0,37260.0,652,6.0,360.0,-0.07968099468954815,True
486500,3.125,1678000.0,12180.0,705,42.0,180.0,-0.05447323566345297,True
686500,3.5,858000.0,29220.0,831,41.0,180.0,-0.05295169127848498,True
606500,3.875,838000.0,11100.0,899,45.0,240.0,-0.0067469215055195875,True
396500,3.125,858000.0,11640.0,770,44.0,180.0,-0.010113104701529707,True
46500,3.99,68000.0,1560.0,890,50.0,240.0,-0.007428212258942302,True
286500,3.375,978000.0,19800.0,899,26.0,180.0,-0.0479089686725539,True
256500,2.875,518000.0,5100.0,501,32.0,180.0,-0.012901613696169933,True
1086500,3.5,2158000.0,108300.0,548,6.0,360.0,-0.1780770673636657,True
406500,3.875,1608000.0,15840.0,515,28.0,180.0,-0.060790973613176424,True
86500,3.25,358000.0,5940.0,785,9.0,180.0,-0.029612392053309344,True
676500,3.99,778000.0,1740.0,748,6.0,360.0,-0.012292621748521082,True
1036500,4.875,1408000.0,58020.0,780,29.0,360.0,-0.08185933301229453,True
476500,2.99,638000.0,8460.0,739,37.0,180.0,-0.00010000340244620265,True
466500,3.99,418000.0,13800.0,533,39.0,156.0,-0.013806514112911561,True
356500,3.125,908000.0,10680.0,633,28.0,180.0,-0.011047297796357491,True
966500,3.99,1508000.0,17040.0,882,41.0,360.0,-0.023742915885292315,True
116500,3.99,1708000.0,12060.0,813,27.0,180.0,-0.04260203840415022,True
196500,2.99,348000.0,16440.0,573,10.0,180.0,-0.08529609856088238,True
456500,4.875,1958000.0,5340.0,623,12.0,360.0,-0.023838798015698104,True
446500,3.125,658000.0,8400.0,576,38.0,180.0,-0.008421435186906301,True
756500,3.99,1658000.0,17760.0,834,36.0,180.0,-0.044172657873621124,True
776500,3.99,1358000.0,30300.0,665,24.0,180.0,-0.09016851984236007,True
56500,3.375,68000.0,960.0,753,45.0,180.0,-0.005838296448075542,True
76500,3.99,78000.0,2400.0,892,56.0,180.0,-0.03534448508599264,True
96500,3.5,128000.0,1980.0,500,61.0,180.0,-0.06478743074608107,True
316500,3.125,658000.0,14400.0,709,12.0,180.0,-0.058708611429051705,True
1116500,4.25,1578000.0,16260.0,787,42.0,360.0,-0.02823141250328509,True
86500,4.5,178000.0,1980.0,847,38.0,120.0,-0.04354110591520943,True
96500,4.375,128000.0,3060.0,556,26.0,144.0,-0.04521091307403713,True
1016500,3.25,2708000.0,14700.0,532,35.0,360.0,-0.07392380151454714,True
756500,2.75,1258000.0,10680.0,529,42.0,360.0,-0.022999040980492436,True
56500,3.99,148000.0,2520.0,819,54.0,180.0,-0.006892419742756006,True
1706500,3.99,2688000.0,25380.0,608,44.0,360.0,-0.12426332019361686,True
516500,3.75,4108000.0,17580.0,663,37.0,360.0,-0.010861041050736597,True
226500,2.99,458000.0,4200.0,565,60.0,240.0,-0.02931840004326558,True
226500,3.75,908000.0,7920.0,818,5.0,360.0,-0.007500457953197093,True
456500,4.99,808000.0,41760.0,884,32.0,360.0,-0.02902026650398859,True
206500,3.5,258000.0,20160.0,536,16.0,180.0,-0.03956543318687544,True
206500,3.75,578000.0,11520.0,839,15.0,180.0,-0.007007747272336107,True
356500,4.875,438000.0,20400.0,788,25.0,180.0,-0.04233528918596352,True
856500,3.99,1938000.0,13680.0,504,32.0,360.0,-0.032266387329759616,True
126500,3.99,218000.0,15360.0,651,15.0,120.0,-0.06352709172919047,True
216500,3.125,1358000.0,4920.0,646,38.0,180.0,-0.008375974141682785,True
676500,3.5,1218000.0,32940.0,679,12.0,324.0,-0.09264924674945552,True
436500,3.125,1258000.0,18780.0,622,6.0,180.0,-0.11087183734397932,True
456500,3.125,3038000.0,36960.0,563,44.0,180.0,-0.14930280032152465,True
86500,4.625,168000.0,7620.0,658,17.0,180.0,-0.02712996182144134,True
536500,3.625,1338000.0,17880.0,624,11.0,240.0,-0.05946633403715096,True
806500,3.99,1058000.0,16320.0,867,37.0,300.0,-0.0019471847657528407,True
116500,4.875,148000.0,15540.0,722,7.0,180.0,-0.09738716652717871,True
116500,3.99,148000.0,6240.0,640,61.0,180.0,-0.004503129313637166,True
86500,4.5,128000.0,1800.0,659,36.0,180.0,-0.017919204361934837,True
566500,2.75,1658000.0,24000.0,866,28.0,360.0,-0.07709506699657664,True
536500,3.375,1698000.0,15780.0,568,45.0,240.0,-0.046338362811416456,True
1406500,3.625,1908000.0,19380.0,641,38.0,360.0,-0.05170759232116606,True
296500,3.99,338000.0,45600.0,759,28.0,180.0,-0.031488783084497096,True
206500,3.99,618000.0,11820.0,524,9.0,180.0,-0.028413118718387143,True
146500,3.75,208000.0,5460.0,796,20.0,120.0,-0.01474094088297917,True
86500,4.75,98000.0,2040.0,841,45.0,180.0,-0.029493945178808323,True
526500,3.875,1578000.0,16140.0,832,42.0,180.0,-0.03378857477136743,True
536500,3.25,758000.0,15480.0,549,6.0,360.0,-0.022613020350089386,True
316500,2.99,468000.0,12360.0,815,16.0,156.0,-0.06772988885279052,True
356500,3.99,728000.0,5580.0,890,58.0,180.0,-0.010854673851608099,True
876500,3.99,1408000.0,13020.0,564,35.0,300.0,-0.010475381825578611,True
206500,3.0,298000.0,9600.0,862,12.0,180.0,-0.04592203396592376,True
566500,3.375,718000.0,14940.0,761,21.0,180.0,-0.027049403940445083,True
396500,3.625,548000.0,24960.0,615,19.0,240.0,-0.012928102808083874,True
406500,3.375,1608000.0,22680.0,849,10.0,360.0,-0.07084449840882878,True
266500,3.125,1688000.0,4320.0,511,45.0,360.0,-0.00011090785763268052,True
346500,3.375,758000.0,20760.0,655,9.0,180.0,-0.071433922358352,True
86500,3.75,128000.0,1800.0,895,44.0,180.0,-0.006339523662450497,True
